question,answer,comment,access,products,object_id,original_filename,upload_date,last_updated,tags
Is the Business Continuity and/or Crisis Management plan tested and updated regularly?,Yes,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~205,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T18:54:24.655Z,InfoSec/Privacy
Does regular security monitoring include malware activity alerts such as uncleaned infections and suspicious activity?,Yes,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~252,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T21:31:12.654Z,InfoSec/Privacy
Is scoped data encrypted in transit within the API for both request and response?,Yes,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~261,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T18:21:03.692Z,InfoSec/Privacy
Is personal information provided to the organization directly by the client?,No,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~178,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T21:31:12.670Z,InfoSec/Privacy
"Is DoubleVerify compliant with the General Data Protection Regulation (""GDPR"")?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~88,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T20:57:46.652Z,
"Is every connection to an external network terminated at a firewall (e.g., the Internet, partner networks)?",Yes,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~240,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T18:01:22.700Z,InfoSec/Privacy
Are all unnecessary/unused services uninstalled or disabled on all servers?,Yes,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~233,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T18:01:27.706Z,InfoSec/Privacy
"If you will process personal or sensitive personal data for any reason other than to perform the services described above, please explain why.",There are no secondary uses for the data.,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~24,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T20:03:35.682Z,InfoSec/Privacy
How do you ensure code is being developed securely?,"Secure software engineering and coding practices are established, documented, and integrated into the Software Development Life Cycle (SDLC). Security considerations are also incorporated into the SDLC, including the Information Security Team's participation and approval for all significant implementations and changes that have security implications.",,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~134,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T19:21:35.645Z,InfoSec/Privacy
Are all unnecessary/unused services uninstalled or disabled on all servers?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~71,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Are AS/400s used to process, store or used for scoped services?",No,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~78,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Is there a DMZ environment within the network that transmits, processes or stores Scoped systems and data e.g., web servers, DNS, directory services, remote access, etc.?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~65,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Is there a set of information security policies that have been approved by management, published and communicated to constituents?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~1,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Is scoped data encrypted in transit within the API for both request and response?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~42,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Are there any Operating System versions in use within the Scoped Services that no longer have patches released? If yes, please describe in the Additional Information section.",No,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~74,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Do asset inventory and management processes include all physical objects with network connectivity (IoT Devices)?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~81,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Is there a process for reviewing access e.g., periodical review, role changes etc.?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~29,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Are security configuration standards documented for web server software?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~39,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Is there a policy or procedure for information handling consistent with its classification that has been approved by management, communicated to appropriate constituents and assigned an owner to maintain and periodically review e.g., authorized parties, encryption, public cloud storage, removable media, classification labeling, etc.?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~9,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Are server security standards reviewed and/or updated at least annually to account for any changes in environment, available security features and/or leading practices?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~70,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Are default passwords changed or disabled prior to placing network devices into production?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~56,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Is there an access control program that has been approved by management, communicated to constituents and an owner to maintain and review the program?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~18,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Does regular security monitoring include malware activity alerts such as uncleaned infections and suspicious activity?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~46,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Are constituents allowed to utilize mobile devices within your environment?,No,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~51,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Is there an operational Change Management/Change Control policy or program that has been documented, approved by management, communicated to appropriate constituents and assigned an owner to maintain and review the policy?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~16,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Does system policy require terminating or securing active sessions when finished e.g., end user devices or systems?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~28,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Are inactive constituent user IDs disabled and deleted after defined periods of inactivity?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~30,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Are encrypted communications required for all remote network connections from external networks to networks containing scoped systems and data?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~62,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Are unique IDs required for authentication to applications, operating systems, databases and network devices?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~20,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Is there a Vulnerability Management Policy or Program that has been approved by management, communicated to appropriate constituent and an owner assigned to maintain and review the policy?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~67,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Are network or security technologies used to establish and enforce security requirements and block unauthorized traffic between segregated systems and other networks and systems?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~59,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Is there an asset Inventory list or configuration management Database (CMDB)?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~5,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Have all information security policies and standards been reviewed in the last 12 months?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~3,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Are events on scoped systems or systems containing scoped data relevant to supporting incident investigation regularly reviewed using a specific methodology to uncover potential incidents?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~45,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Is there an acceptable use policy for information and associated assets that has been approved by management, communicated to appropriate constituents, and assigned an owner to maintain and periodically review the policy?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~6,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Is there an established Cybersecurity Incident Management Program that has been approved by management, communicated to appropriate constituents and an owner to maintain and review the program?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~43,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Are collaborative computing devices and applications (e.g., networked white boards, cameras, and microphones) used for accessing, transmitting, processing, or storing Scoped data?",No,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~53,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Does the password policy require changing passwords at regular intervals?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~23,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Is scoped data sent or received electronically?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~12,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Does network device patch management include testing of patches, service packs, and hot fixes prior to installation?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~57,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Does the password policy require keeping passwords confidential?,Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~24,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Describe or attach your Security Incident Response Program?,"Yes, DoubleVerify partners with a 24/7 SOC. They manage our security related incidents as a first point of contact and escalate to the DoubleVerify Security Operations team as needed.",,Internal,,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~91,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T18:01:28.675Z,Sample
Please list all countries where your data centers and/or cloud servers are located.,United States,Please find complete list of server locations at trust.doubleverify.com,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~ccfa2578-dd25-4401-afdc-7d6d4a876138~IPG_Kinesso_Assessment_Responses.csv~39,IPG_Kinesso_Assessment_Responses.csv,2025-04-21T18:23:54.587Z,2025-05-20T19:09:19.635Z,Advertiser
"Is security of media while being physically transported taken into account and protected from unauthorized access, misuse or corruption?",NotApplicable,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~113,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
"Where required by law, do you have an appointed Data Protection Officer?",Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~ccfa2578-dd25-4401-afdc-7d6d4a876138~IPG_Kinesso_Assessment_Responses.csv~17,IPG_Kinesso_Assessment_Responses.csv,2025-04-21T18:23:54.587Z,2025-05-20T18:01:24.702Z,Advertiser
"Is electronic key card access implemented throughout the facility to cover all entry/exit points and all areas where content is stored, transmitted, or processed?",Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~44,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
"If in the cloud or hybrid, what cloud service provider(s) do you use?",GCP,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~2,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
"Describe measures that will be taken to ensure that publicly-accessible solutions will only contain public information.
 
 
 Help with this topic ( https://aholddelhaize.sharepoint.com/sites/gl_dpt_bsa/SitePages/ISR-2.aspx )",N/A. Client access to DV web interfaces requires a authenticated user logon.,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~0279b5b5-32ae-4313-be6b-e0189a6ff1e5~SRA risks.xlsx~9,SRA risks.xlsx,2025-09-25T14:56:55.959Z,2025-09-25T14:56:55.959Z,Ahold Delhaize
